Player,Team,Service,Extension,Year,Non-Tendered,Outrighted,Next Year Salary,first_name,last_name,Source
Nate Eovaldi,Yankees,4.013,False,2016,False,False,5600000.0,Nate,Eovaldi,MLBTR
Neil Walker,Mets,5.166,False,2016,False,False,10550000.0,Neil,Walker,MLBTR
Nolan Reimold,Orioles,5.113,False,2016,False,False,1300000.0,Nolan,Reimold,MLBTR
Nolan Arenado,Rockies,2.155,False,2016,False,False,5000000.0,Nolan,Arenado,MLBTR
Patrick Corbin,Diamondbacks,3.105,False,2016,False,False,2525000.0,Patrick,Corbin,MLBTR
Pedro Strop,Cubs,4.156,False,2016,False,False,4400000.0,Pedro,Strop,MLBTR
Peter Bourjos,Phillies,5.062,False,2016,False,False,2000000.0,Peter,Bourjos,MLBTR
Randall Delgado,Diamondbacks,3.1,False,2016,False,False,1250000.0,Randall,Delgado,MLBTR
Rene Rivera,Rays,4.082,False,2016,False,False,1700000.0,Rene,Rivera,MLBTR
Rex Brothers,Cubs,3.131,False,2016,False,False,1420000.0,Rex,Brothers,MLBTR
Robbie Ross,Red Sox,3.1,False,2016,False,False,1250000.0,Robbie,Ross,MLBTR
Robinson Chirinos,Rangers,3.103,False,2016,False,False,1550000.0,Robinson,Chirinos,MLBTR
Rubby De La Rosa,Diamondbacks,3.097,False,2016,False,False,2350000.0,Rubby,De La Rosa,MLBTR
Ruben Tejada,Mets,4.171,False,2016,False,False,3000000.0,Ruben,Tejada,MLBTR
Ryan Flaherty,Orioles,4.0,False,2016,False,False,1500000.0,Ryan,Flaherty,MLBTR
Sam Fuld,Athletics,5.14,False,2016,False,False,1925000.0,Sam,Fuld,MLBTR
Scott Van Slyke,Dodgers,2.151,False,2016,False,False,1225000.0,Scott,Van Slyke,MLBTR
Seth Maness,Cardinals,2.154,False,2016,False,False,1400000.0,Seth,Maness,MLBTR
Shawn Tolleson,Rangers,3.122,False,2016,False,False,3275000.0,Shawn,Tolleson,MLBTR
Shelby Miller,Diamondbacks,3.03,False,2016,False,False,4350000.0,Shelby,Miller,MLBTR
Stephen Strasburg,Nationals,5.118,False,2016,False,False,10400000.0,Stephen,Strasburg,MLBTR
Steve Delabar,Blue Jays,3.008,False,2016,False,False,835000.0,Steve,Delabar,MLBTR
Tanner Scheppers,Rangers,3.111,False,2016,False,False,900000.0,Tanner,Scheppers,MLBTR
Tim Collins,Royals,4.097,False,2016,False,False,1475000.0,Tim,Collins,MLBTR
Tom Koehler,Marlins,3.016,False,2016,False,False,3500000.0,Tom,Koehler,MLBTR
Tom Wilhelmsen,Rangers,4.089,False,2016,False,False,3100000.0,Tom,Wilhelmsen,MLBTR
Tommy Milone,Twins,3.143,False,2016,False,False,4500000.0,Tommy,Milone,MLBTR
Tony Watson,Pirates,4.101,False,2016,False,False,3450000.0,Tony,Watson,MLBTR
Tony Cruz,Royals,4.105,False,2016,False,False,975000.0,Tony,Cruz,MLBTR
Travis Wood,Cubs,5.004,False,2016,False,False,6175000.0,Travis,Wood,MLBTR
Trevor Rosenthal,Cardinals,3.058,False,2016,False,False,5600000.0,Trevor,Rosenthal,MLBTR
Trevor Plouffe,Twins,4.162,False,2016,False,False,7250000.0,Trevor,Plouffe,MLBTR
Tyler Moore,Nationals,3.018,False,2016,False,False,900000.0,Tyler,Moore,MLBTR
Tyson Ross,Padres,4.126,False,2016,False,False,9625000.0,Tyson,Ross,MLBTR
Vance Worley,Orioles,3.112,False,2016,False,False,2600000.0,Vance,Worley,MLBTR
Welington Castillo,Diamondbacks,4.009,False,2016,False,False,3700000.0,Welington,Castillo,MLBTR
Will Smith,Brewers,2.155,False,2016,False,False,1475000.0,Will,Smith,MLBTR
Wilson Ramos,Nationals,5.047,False,2016,False,False,5350000.0,Wilson,Ramos,MLBTR
Wily Peralta,Brewers,3.033,False,2016,False,False,2800000.0,Wily,Peralta,MLBTR
Yasmani Grandal,Dodgers,3.115,False,2016,False,False,2800000.0,Yasmani,Grandal,MLBTR
Yonder Alonso,Athletics,4.116,False,2016,False,False,2650000.0,Yonder,Alonso,MLBTR
Zach McAllister,Indians,3.077,False,2016,False,False,1300000.0,Zach,McAllister,MLBTR
Zach Britton,Orioles,3.158,False,2016,False,False,6750000.0,Zach,Britton,MLBTR
Zach Putnam,White Sox,2.135,False,2016,False,False,975000.0,Zach,Putnam,MLBTR
Zack Cozart,Reds,4.084,False,2016,False,False,2925000.0,Zack,Cozart,MLBTR
A.J. Ramos,Marlins,4.03,False,2017,False,False,6550000.0,A.J.,Ramos,MLBTR
A.J. Griffin,Rangers,4.034,False,2017,False,False,2000000.0,A.J.,Griffin,MLBTR
Aaron Hicks,Yankees,3.041,False,2017,False,False,1350000.0,Aaron,Hicks,MLBTR
Aaron Loup,Blue Jays,4.04,False,2017,False,False,1125000.0,Aaron,Loup,MLBTR
Adam Warren,Yankees,4.036,False,2017,False,False,2290000.0,Adam,Warren,MLBTR
Addison Reed,Mets,5.001,False,2017,False,False,7750000.0,Addison,Reed,MLBTR
Adeiny Hechavarria,Marlins,4.06,False,2017,False,False,4350000.0,Adeiny,Hechavarria,MLBTR
Alex Cobb,Rays,5.061,False,2017,False,False,4200000.0,Alex,Cobb,MLBTR
Alex Wood,Dodgers,3.123,False,2017,False,False,2800000.0,Alex,Wood,MLBTR
Alex Wilson,Tigers,3.038,False,2017,False,False,1175000.0,Alex,Wilson,MLBTR
Andrew Romine,Tigers,4.049,False,2017,False,False,1300000.0,Andrew,Romine,MLBTR
Anthony Recker,Braves,4.0,False,2017,False,False,800000.0,Anthony,Recker,MLBTR
Anthony Rendon,Nationals,3.13,False,2017,False,False,5800000.0,Anthony,Rendon,MLBTR
Arodys Vizcaino,Braves,3.168,False,2017,False,False,1550000.0,Arodys,Vizcaino,MLBTR
Austin Romine,Yankees,3.045,False,2017,False,False,805000.0,Austin,Romine,MLBTR
Avisail Garcia,White Sox,3.167,False,2017,False,False,3000000.0,Avisail,Garcia,MLBTR
Billy Hamilton,Reds,3.028,False,2017,False,False,2625000.0,Billy,Hamilton,MLBTR
Blake Wood,Reds,4.131,False,2017,False,False,1275000.0,Blake,Wood,MLBTR
Brad Hand,Padres,3.092,False,2017,False,False,1375000.0,Brad,Hand,MLBTR
Brad Brach ,Orioles,4.063,False,2017,False,False,3050000.0,Brad,Brach ,MLBTR
Brad Miller,Rays,3.094,False,2017,False,False,3575000.0,Brad,Miller,MLBTR
Brad Boxberger,Rays,3.109,False,2017,False,False,1600000.0,Brad,Boxberger,MLBTR
Brandon Maurer,Padres,3.089,False,2017,False,False,1900000.0,Brandon,Maurer,MLBTR
Brandon Workman,Red Sox,3.018,False,2017,False,False,635000.0,Brandon,Workman,MLBTR
Brandon Guyer,Indians,4.066,True,2017,False,False,,Brandon,Guyer,MLBTR
Brandon Kintzler,Twins,5.003,False,2017,False,False,2925000.0,Brandon,Kintzler,MLBTR
Brett Lawrie,White Sox,5.055,False,2017,False,False,3500000.0,Brett,Lawrie,MLBTR
Brock Holt,Red Sox,3.052,False,2017,False,False,1950000.0,Brock,Holt,MLBTR
Bruce Rondon,Tigers,3.037,False,2017,False,False,800000.0,Bruce,Rondon,MLBTR
Bryan Shaw,Indians,5.081,False,2017,False,False,4600000.0,Bryan,Shaw,MLBTR
Bryce Harper,Nationals,4.159,False,2017,False,False,13625000.0,Bryce,Harper,MLBTR
Caleb Joseph ,Orioles,2.145,False,2017,False,False,700000.0,Caleb,Joseph ,MLBTR
Carlos Torres,Brewers,4.114,False,2017,False,False,2175000.0,Carlos,Torres,MLBTR
Carlos Martinez,Cardinals,3.073,True,2017,False,False,,Carlos,Martinez,MLBTR
Carter Capps,Padres,4.007,False,2017,False,False,988000.0,Carter,Capps,MLBTR
Cesar Hernandez,Phillies,2.154,False,2017,False,False,2550000.0,Cesar,Hernandez,MLBTR
Charlie Blackmon,Rockies,4.102,False,2017,False,False,7300000.0,Charlie,Blackmon,MLBTR
Chase Anderson ,Brewers,2.146,False,2017,False,False,2450000.0,Chase,Anderson ,MLBTR
Chris Owings,Diamondbacks,3.027,False,2017,False,False,2300000.0,Chris,Owings,MLBTR
Chris Herrmann,Diamondbacks,3.001,False,2017,False,False,938000.0,Chris,Herrmann,MLBTR
Chris Hatcher,Dodgers,3.146,False,2017,False,False,1250000.0,Chris,Hatcher,MLBTR
Chris Tillman,Orioles,5.113,False,2017,False,False,10050000.0,Chris,Tillman,MLBTR
Christian Friedrich,Padres,3.046,False,2017,False,False,1790000.0,Christian,Friedrich,MLBTR
Cody Allen,Indians,4.076,False,2017,False,False,7350000.0,Cody,Allen,MLBTR
Collin McHugh ,Astros,3.085,False,2017,False,False,3850000.0,Collin,McHugh ,MLBTR
Conor Gillaspie,Giants,4.028,False,2017,False,False,1400000.0,Conor,Gillaspie,MLBTR
Corey Dickerson,Rays,3.101,False,2017,False,False,3025000.0,Corey,Dickerson,MLBTR
Cory Gearrin,Giants,3.136,False,2017,False,False,1050000.0,Cory,Gearrin,MLBTR
Dallas Keuchel,Astros,4.089,False,2017,False,False,9150000.0,Dallas,Keuchel,MLBTR
Dan Jennings,White Sox,3.171,False,2017,False,False,1400000.0,Dan,Jennings,MLBTR
Dan Otero,Indians,3.124,False,2017,False,False,1055000.0,Dan,Otero,MLBTR
Danny Salazar,Indians,2.162,False,2017,False,False,3400000.0,Danny,Salazar,MLBTR
Danny Duffy,Royals,5.085,True,2017,False,False,,Danny,Duffy,MLBTR
Danny Espinosa,Angels,5.113,False,2017,False,False,5425000.0,Danny,Espinosa,MLBTR
Danny Valencia,Mariners,5.118,False,2017,False,False,5550000.0,Danny,Valencia,MLBTR
Danny Farquhar,Rays,2.17,False,2017,False,False,900000.0,Danny,Farquhar,MLBTR
Darwin Barney,Blue Jays,5.085,False,2017,False,False,2888000.0,Darwin,Barney,MLBTR
David Phelps ,Marlins,4.156,False,2017,False,False,4600000.0,David,Phelps ,MLBTR
Dellin Betances ,Yankees,3.078,False,2017,False,False,3000000.0,Dellin,Betances ,MLBTR
Derek Dietrich,Marlins,2.151,False,2017,False,False,1700000.0,Derek,Dietrich,MLBTR
Derek Norris,Nationals,4.102,False,2017,False,False,4200000.0,Derek,Norris,MLBTR
Didi Gregorius,Yankees,3.159,False,2017,False,False,5100000.0,Didi,Gregorius,MLBTR
Drew Hutchison,Pirates,3.165,False,2017,False,False,2300000.0,Drew,Hutchison,MLBTR
Drew Pomeranz,Red Sox,4.013,False,2017,False,False,4450000.0,Drew,Pomeranz,MLBTR
Drew Smyly,Mariners,4.154,False,2017,False,False,6850000.0,Drew,Smyly,MLBTR
Eduardo Escobar,Twins,4.128,False,2017,False,False,2600000.0,Eduardo,Escobar,MLBTR
Eduardo Nunez,Giants,5.09,False,2017,False,False,4200000.0,Eduardo,Nunez,MLBTR
Ehire Adrianza,Twins,2.131,False,2017,False,False,600000.0,Ehire,Adrianza,MLBTR
Erasmo Ramirez,Rays,3.158,False,2017,False,False,3125000.0,Erasmo,Ramirez,MLBTR
Eric Hosmer,Royals,5.146,False,2017,False,False,12250000.0,Eric,Hosmer,MLBTR
Evan Scribner,Mariners,3.142,False,2017,False,False,907000.0,Evan,Scribner,MLBTR
Ezequiel Carrera,Blue Jays,3.039,False,2017,False,False,1163000.0,Ezequiel,Carrera,MLBTR
Fernando Abad ,Red Sox,5.073,False,2017,False,False,2000000.0,Fernando,Abad ,MLBTR
Freddy Galvis,Phillies,4.021,False,2017,False,False,4350000.0,Freddy,Galvis,MLBTR
Garrett Richards,Angels,4.148,False,2017,False,False,6850000.0,Garrett,Richards,MLBTR
George Kontos,Giants,3.171,False,2017,False,False,1750000.0,George,Kontos,MLBTR
George Springer,Astros,2.166,False,2017,False,False,3900000.0,George,Springer,MLBTR
Gerrit Cole,Pirates,3.111,False,2017,False,False,3750000.0,Gerrit,Cole,MLBTR
Hector Rondon,Cubs,4.0,False,2017,False,False,5800000.0,Hector,Rondon,MLBTR
Hector Santiago,Twins,5.016,False,2017,False,False,8000000.0,Hector,Santiago,MLBTR
Ian Krol,Braves,2.149,False,2017,False,False,900000.0,Ian,Krol,MLBTR
Jackie Bradley Jr.,Red Sox,2.15,False,2017,False,False,3600000.0,Jackie,Bradley Jr.,MLBTR
Jacob deGrom,Mets,2.139,False,2017,False,False,4050000.0,Jacob,deGrom,MLBTR
Jake McGee,Rockies,5.127,False,2017,False,False,5900000.0,Jake,McGee,MLBTR
Jake Arrieta,Cubs,5.145,False,2017,False,False,15637000.0,Jake,Arrieta,MLBTR
Jake Petricka,White Sox,3.044,False,2017,False,False,825000.0,Jake,Petricka,MLBTR
Jake Marisnick,Astros,2.145,False,2017,False,False,1100000.0,Jake,Marisnick,MLBTR
Jake Odorizzi ,Rays,3.042,False,2017,False,False,4100000.0,Jake,Odorizzi ,MLBTR
Jake Diekman,Rangers,4.05,False,2017,False,False,2550000.0,Jake,Diekman,MLBTR
James Paxton,Mariners,2.151,False,2017,False,False,2350000.0,James,Paxton,MLBTR
Jared Hughes,Pirates,4.162,False,2017,False,False,2825000.0,Jared,Hughes,MLBTR
Jarrod Dyson,Mariners,5.088,False,2017,False,False,2800000.0,Jarrod,Dyson,MLBTR
Jean Segura,Mariners,4.065,False,2017,False,False,6200000.0,Jean,Segura,MLBTR
Jeanmar Gomez,Phillies,5.063,False,2017,False,False,4200000.0,Jeanmar,Gomez,MLBTR
Jeremy Jeffress,Rangers,3.104,False,2017,False,False,2100000.0,Jeremy,Jeffress,MLBTR
Jesus Sucre,Mariners,2.137,False,2017,False,False,630000.0,Jesus,Sucre,MLBTR
Jeurys Familia,Mets,4.03,False,2017,False,False,7425000.0,Jeurys,Familia,MLBTR
Joe Kelly,Red Sox,4.029,False,2017,False,False,2800000.0,Joe,Kelly,MLBTR
Jonathan Schoop,Orioles,3.027,False,2017,False,False,3475000.0,Jonathan,Schoop,MLBTR
Jordan Lyles,Rockies,5.021,False,2017,False,False,3175000.0,Jordan,Lyles,MLBTR
Jordy Mercer,Pirates,4.095,False,2017,False,False,4325000.0,Jordy,Mercer,MLBTR
Jose Lobaton,Nationals,5.138,False,2017,False,False,1575000.0,Jose,Lobaton,MLBTR
Jose Abreu,White Sox,3.0,False,2017,False,False,10825000.0,Jose,Abreu,MLBTR
Jose Iglesias,Tigers,4.036,False,2017,False,False,4100000.0,Jose,Iglesias,MLBTR
Josh Collmenter,Braves,5.144,False,2017,False,False,1200000.0,Josh,Collmenter,MLBTR
Josh Fields,Dodgers,3.092,False,2017,False,False,1050000.0,Josh,Fields,MLBTR
Josh Edgin,Mets,3.097,False,2017,False,False,675000.0,Josh,Edgin,MLBTR
Juan Nicasio,Pirates,5.084,False,2017,False,False,3650000.0,Juan,Nicasio,MLBTR
Jurickson Profar,Rangers,3.124,False,2017,False,False,1005000.0,Jurickson,Profar,MLBTR
Justin Grimm,Cubs,3.17,False,2017,False,False,1825000.0,Justin,Grimm,MLBTR
Justin Wilson,Tigers,4.035,False,2017,False,False,2700000.0,Justin,Wilson,MLBTR
Kelvin Herrera,Royals,4.157,False,2017,False,False,5325000.0,Kelvin,Herrera,MLBTR
Kevin Siegrist,Cardinals,3.116,False,2017,False,False,1637000.0,Kevin,Siegrist,MLBTR
Kevin Gausman,Orioles,2.151,False,2017,False,False,3450000.0,Kevin,Gausman,MLBTR
Kevin Kiermaier,Rays,2.131,False,2017,False,False,2975000.0,Kevin,Kiermaier,MLBTR
Khris Davis ,Athletics,3.104,False,2017,False,False,5000000.0,Khris,Davis ,MLBTR
Kirk Nieuwenhuis,Brewers,3.112,False,2017,False,False,900000.0,Kirk,Nieuwenhuis,MLBTR
Kole Calhoun,Angels,3.13,True,2017,False,False,,Kole,Calhoun,MLBTR
Kyle Gibson,Twins,3.056,False,2017,False,False,2900000.0,Kyle,Gibson,MLBTR
Leonys Martin,Mariners,4.078,False,2017,False,False,4850000.0,Leonys,Martin,MLBTR
Liam Hendriks,Athletics,3.038,False,2017,False,False,1100000.0,Liam,Hendriks,MLBTR
Lonnie Chisenhall,Indians,4.158,False,2017,False,False,4300000.0,Lonnie,Chisenhall,MLBTR
Lucas Duda,Mets,5.137,False,2017,False,False,7250000.0,Lucas,Duda,MLBTR
Luis Avilan,Dodgers,3.146,False,2017,False,False,1500000.0,Luis,Avilan,MLBTR
Manny Machado,Orioles,4.056,False,2017,False,False,11500000.0,Manny,Machado,MLBTR
Marcell Ozuna,Marlins,3.124,False,2017,False,False,3500000.0,Marcell,Ozuna,MLBTR
Marcus Stroman ,Blue Jays,2.148,False,2017,False,False,3400000.0,Marcus,Stroman ,MLBTR
Martin Maldonado,Angels,4.156,False,2017,False,False,1725000.0,Martin,Maldonado,MLBTR
Marwin Gonzalez,Astros,4.133,False,2017,False,False,3725000.0,Marwin,Gonzalez,MLBTR
Matt Shoemaker,Angels,2.166,False,2017,False,False,3325000.0,Matt,Shoemaker,MLBTR
Matt Harvey,Mets,4.072,False,2017,False,False,5125000.0,Matt,Harvey,MLBTR
Matt Adams,Cardinals,4.033,False,2017,False,False,2800000.0,Matt,Adams,MLBTR
Michael Wacha ,Cardinals,3.062,False,2017,False,False,2775000.0,Michael,Wacha ,MLBTR
Michael Fiers,Astros,3.085,False,2017,False,False,3450000.0,Michael,Fiers,MLBTR
Michael Pineda,Yankees,5.099,False,2017,False,False,7400000.0,Michael,Pineda,MLBTR
Miguel Gonzalez,White Sox,5.084,False,2017,False,False,5900000.0,Miguel,Gonzalez,MLBTR
Nicholas Castellanos,Tigers,3.029,False,2017,False,False,3000000.0,Nicholas,Castellanos,MLBTR
Nick Vincent,Mariners,3.142,False,2017,False,False,1325000.0,Nick,Vincent,MLBTR
Nolan Arenado,Rockies,3.155,True,2017,False,False,,Nolan,Arenado,MLBTR
Norichika Aoki,Astros,4.148,False,2017,False,False,5500000.0,Norichika,Aoki,MLBTR
Paco Rodriguez,Braves,3.12,False,2017,False,False,637000.0,Paco,Rodriguez,MLBTR
Patrick Corbin,Diamondbacks,4.105,False,2017,False,False,3950000.0,Patrick,Corbin,MLBTR
Pedro Strop,Cubs,5.156,False,2017,False,False,5500000.0,Pedro,Strop,MLBTR
Randall Delgado,Diamondbacks,4.1,False,2017,False,False,1775000.0,Randall,Delgado,MLBTR
Rene Rivera,Mets,5.07,False,2017,False,False,1750000.0,Rene,Rivera,MLBTR
Robbie Ross,Red Sox,4.1,False,2017,False,False,1825000.0,Robbie,Ross,MLBTR
Robinson Chirinos,Rangers,4.103,False,2017,False,False,1950000.0,Robinson,Chirinos,MLBTR
Ryan Flaherty,Orioles,5.0,False,2017,False,False,1800000.0,Ryan,Flaherty,MLBTR
Ryan Pressly,Twins,3.053,False,2017,False,False,1175000.0,Ryan,Pressly,MLBTR
Sam Dyson,Rangers,2.142,False,2017,False,False,3520000.0,Sam,Dyson,MLBTR
Sandy Leon,Red Sox,2.149,False,2017,False,False,1300000.0,Sandy,Leon,MLBTR
Scooter Gennett,Brewers,3.071,False,2017,False,False,2525000.0,Scooter,Gennett,MLBTR
Scott Van Slyke,Dodgers,3.151,False,2017,False,False,1325000.0,Scott,Van Slyke,MLBTR
Shelby Miller ,Diamondbacks,3.166,False,2017,False,False,4700000.0,Shelby,Miller ,MLBTR
Sonny Gray,Athletics,3.061,False,2017,False,False,3575000.0,Sonny,Gray,MLBTR
Stephen Vogt,Athletics,3.084,False,2017,False,False,2965000.0,Stephen,Vogt,MLBTR
T.J. McFarland,Orioles,3.006,False,2017,False,False,685000.0,T.J.,McFarland,MLBTR
Taijuan Walker ,Diamondbacks,2.142,False,2017,False,False,2250000.0,Taijuan,Walker ,MLBTR
Tanner Roark,Nationals,3.055,False,2017,False,False,4315000.0,Tanner,Roark,MLBTR
Tanner Scheppers,Rangers,4.094,False,2017,False,False,975000.0,Tanner,Scheppers,MLBTR
Tim Beckham,Rays,2.134,False,2017,False,False,885000.0,Tim,Beckham,MLBTR
Todd Frazier,White Sox,5.071,False,2017,False,False,12000000.0,Todd,Frazier,MLBTR
Tom Koehler,Marlins,4.016,False,2017,False,False,5750000.0,Tom,Koehler,MLBTR
Tommy Layne,Yankees,2.144,False,2017,False,False,1075000.0,Tommy,Layne,MLBTR
Tony Cingrani,Reds,3.088,False,2017,False,False,1825000.0,Tony,Cingrani,MLBTR
Tony Watson ,Pirates,5.101,False,2017,False,False,5600000.0,Tony,Watson ,MLBTR
Travis D'Arnaud,Mets,3.044,False,2017,False,False,1875000.0,Travis,D'Arnaud,MLBTR
Trevor Rosenthal,Cardinals,4.058,False,2017,False,False,6400000.0,Trevor,Rosenthal,MLBTR
Trevor Bauer,Indians,2.158,False,2017,False,False,3550000.0,Trevor,Bauer,MLBTR
Tuffy Gosewisch,Mariners,2.154,False,2017,False,False,635000.0,Tuffy,Gosewisch,MLBTR
Tyler Chatwood,Rockies,5.039,False,2017,False,False,4400000.0,Tyler,Chatwood,MLBTR
Tyler Thornburg,Red Sox,3.057,False,2017,False,False,2050000.0,Tyler,Thornburg,MLBTR
Vidal Nuno,Orioles,3.015,False,2017,False,False,1125000.0,Vidal,Nuno,MLBTR
Wade LeBlanc,Pirates,3.131,False,2017,False,False,800000.0,Wade,LeBlanc,MLBTR
Wil Myers,Padres,3.104,True,2017,False,False,,Wil,Myers,MLBTR
Will Smith,Giants,3.155,False,2017,False,False,2500000.0,Will,Smith,MLBTR
Will Harris,Astros,3.102,True,2017,False,False,,Will,Harris,MLBTR
Wilmer Flores ,Mets,3.003,False,2017,False,False,2200000.0,Wilmer,Flores ,MLBTR
Wily Peralta,Brewers,3.16,False,2017,False,False,4275000.0,Wily,Peralta,MLBTR
Xander Bogaerts,Red Sox,3.042,False,2017,False,False,4500000.0,Xander,Bogaerts,MLBTR
Xavier Cedeno,Rays,3.06,False,2017,False,False,1300000.0,Xavier,Cedeno,MLBTR
Yangervis Solarte,Padres,3.0,True,2017,False,False,,Yangervis,Solarte,MLBTR
Yasmani Grandal,Dodgers,4.115,False,2017,False,False,5500000.0,Yasmani,Grandal,MLBTR
Yonder Alonso,Athletics,5.116,False,2017,False,False,4000000.0,Yonder,Alonso,MLBTR
Zach Britton,Orioles,4.158,False,2017,False,False,11400000.0,Zach,Britton,MLBTR
Zach Putnam,White Sox,3.135,False,2017,False,False,1175000.0,Zach,Putnam,MLBTR
Zach McAllister,Indians,4.077,False,2017,False,False,1825000.0,Zach,McAllister,MLBTR
Zack Cozart,Reds,5.084,False,2017,False,False,5325000.0,Zack,Cozart,MLBTR
Zack Wheeler,Mets,3.098,False,2017,False,False,800000.0,Zack,Wheeler,MLBTR
A.J. Pollock,Diamondbacks,5.052,False,2018,False,False,7750000.0,A.J.,Pollock,MLBTR
A.J. Ramos,Mets,5.03,False,2018,False,False,9225000.0,A.J.,Ramos,MLBTR
Aaron Hicks,Yankees,4.041,False,2018,False,False,2825000.0,Aaron,Hicks,MLBTR
Aaron Loup,Blue Jays,5.04,False,2018,False,False,1812000.0,Aaron,Loup,MLBTR
Aaron Sanchez,Blue Jays,3.069,False,2018,False,False,2700000.0,Aaron,Sanchez,MLBTR
Abraham Almonte,Indians,3.052,False,2018,False,False,825000.0,Abraham,Almonte,MLBTR
Adam Warren,Yankees,5.036,False,2018,False,False,3315000.0,Adam,Warren,MLBTR
Addison Russell,Cubs,2.167,False,2018,False,False,3200000.0,Addison,Russell,MLBTR
Adeiny Hechavarria ,Rays,5.06,False,2018,False,False,5900000.0,Adeiny,Hechavarria ,MLBTR
Alex Wood,Dodgers,4.123,False,2018,False,False,6000000.0,Alex,Wood,MLBTR
Alex Wilson,Tigers,4.038,False,2018,False,False,1925000.0,Alex,Wilson,MLBTR
Alex Colome,Rays,3.118,False,2018,False,False,5300000.0,Alex,Colome,MLBTR
Andrew Chafin,Diamondbacks,3.02,False,2018,False,False,1195000.0,Andrew,Chafin,MLBTR
Andrew Heaney,Angels,2.15,False,2018,False,False,800000.0,Andrew,Heaney,MLBTR
Andrew Romine,Mariners,5.049,False,2018,False,False,1050000.0,Andrew,Romine,MLBTR
Anthony DeSclafani,Reds,3.062,False,2018,False,False,860000.0,Anthony,DeSclafani,MLBTR
Anthony Rendon,Nationals,4.13,False,2018,False,False,12300000.0,Anthony,Rendon,MLBTR
Arodys Vizcaino,Braves,4.168,False,2018,False,False,3400000.0,Arodys,Vizcaino,MLBTR
Austin Romine,Yankees,4.045,False,2018,False,False,1100000.0,Austin,Romine,MLBTR
Avisail Garcia ,White Sox,4.167,False,2018,False,False,6700000.0,Avisail,Garcia ,MLBTR
Billy Hamilton,Reds,4.028,False,2018,False,False,4600000.0,Billy,Hamilton,MLBTR
Blaine Hardy,Tigers,2.13,False,2018,False,False,795000.0,Blaine,Hardy,MLBTR
Blake Wood,Angels,5.131,False,2018,False,False,1450000.0,Blake,Wood,MLBTR
Blake Parker,Angels,3.036,False,2018,False,False,1800000.0,Blake,Parker,MLBTR
Blake Treinen,Athletics,3.065,False,2018,False,False,2150000.0,Blake,Treinen,MLBTR
Brad Boxberger,Diamondbacks,4.109,False,2018,False,False,1850000.0,Brad,Boxberger,MLBTR
Brad Hand,Padres,4.092,True,2018,False,False,,Brad,Hand,MLBTR
Brad Brach,Orioles,5.063,False,2018,False,False,5165000.0,Brad,Brach,MLBTR
Brad Peacock,Astros,3.165,False,2018,False,False,2440000.0,Brad,Peacock,MLBTR
Brad Miller,Rays,4.094,False,2018,False,False,4500000.0,Brad,Miller,MLBTR
Brandon Workman,Red Sox,3.115,False,2018,False,False,835000.0,Brandon,Workman,MLBTR
Brandon Maurer ,Royals,4.089,False,2018,False,False,2950000.0,Brandon,Maurer ,MLBTR
Brock Holt,Red Sox,4.052,False,2018,False,False,2225000.0,Brock,Holt,MLBTR
C.J. Cron,Angels,3.097,False,2018,False,False,2300000.0,C.J.,Cron,MLBTR
Caleb Joseph,Orioles,3.145,False,2018,False,False,1250000.0,Caleb,Joseph,MLBTR
Cam Bedrosian,Angels,2.153,False,2018,False,False,1100000.0,Cam,Bedrosian,MLBTR
Cameron Rupp,Phillies,3.089,False,2018,False,False,2050000.0,Cameron,Rupp,MLBTR
Carlos Rodon,White Sox,2.168,False,2018,False,False,2300000.0,Carlos,Rodon,MLBTR
